# t,|Omega|,arg(Omega)
3.767555555555555991e+00,1.000000000000000000e+00,5.724350423460677906e-01
3.844444444444444997e+00,1.000000000000000000e+00,6.275900930979538828e-01
3.921333333333333560e+00,1.000000000000000000e+00,6.824971390755830702e-01
3.998222222222222566e+00,1.000000000000000000e+00,7.366402517924368620e-01
4.075111111111111128e+00,1.000000000000000000e+00,7.895337641140124374e-01
4.152000000000000135e+00,1.000000000000000000e+00,8.407098188783196369e-01
4.228888888888889142e+00,1.000000000000000000e+00,8.896647747394255124e-01
4.305777777777778148e+00,1.000000000000000000e+00,9.360271463976728157e-01
4.382666666666667155e+00,1.000000000000000000e+00,9.792958639720084069e-01
4.459555555555556161e+00,1.000000000000000000e+00,1.019150786702434530e+00
4.536444444444445168e+00,1.000000000000000000e+00,1.055220237451131027e+00
4.613333333333333286e+00,1.000000000000000000e+00,1.087185454886939739e+00
4.690222222222222292e+00,1.000000000000000000e+00,1.114770377140977597e+00
4.767111111111111299e+00,1.000000000000000000e+00,1.137741859656314691e+00
4.844000000000000306e+00,1.000000000000000000e+00,1.155899914491664626e+00
4.920888888888889312e+00,1.000000000000000000e+00,1.169104765191795625e+00
4.997777777777778319e+00,1.000000000000000000e+00,1.177219973179315593e+00
5.074666666666667325e+00,1.000000000000000000e+00,1.180192934694748841e+00
5.151555555555556332e+00,1.000000000000000000e+00,1.178017386963168711e+00
5.228444444444445338e+00,1.000000000000000000e+00,1.170698407178015543e+00
5.305333333333333456e+00,1.000000000000000000e+00,1.158307970026722034e+00
5.382222222222222463e+00,1.000000000000000000e+00,1.140931607676099357e+00
5.459111111111111470e+00,1.000000000000000000e+00,1.118782887654429681e+00
5.536000000000000476e+00,1.000000000000000000e+00,1.092012877007214833e+00
5.612888888888889483e+00,1.000000000000000000e+00,1.060905968187034087e+00
5.689777777777778489e+00,1.000000000000000000e+00,1.025706695295356186e+00
5.766666666666667496e+00,1.000000000000000000e+00,9.867537507608057368e-01
5.843555555555555614e+00,1.000000000000000000e+00,9.443889425301801310e-01
5.920444444444444621e+00,1.000000000000000000e+00,8.990108290334165586e-01
5.997333333333333627e+00,1.000000000000000000e+00,8.510230104318062816e-01
6.074222222222222634e+00,1.000000000000000000e+00,8.008495871456070558e-01
6.151111111111111640e+00,1.000000000000000000e+00,7.489464322938513829e-01
6.228000000000000647e+00,1.000000000000000000e+00,6.957713213011699205e-01
6.304888888888889653e+00,1.000000000000000000e+00,6.417761890067107400e-01
6.381777777777778660e+00,1.000000000000000000e+00,5.874499751642714429e-01
6.458666666666667666e+00,1.000000000000000000e+00,5.332454179135084349e-01
6.535555555555555785e+00,1.000000000000000000e+00,4.796176439391864887e-01
6.612444444444444791e+00,1.000000000000000000e+00,4.270236561097028316e-01
6.689333333333333798e+00,1.000000000000000000e+00,3.758782834002754036e-01
6.766222222222222804e+00,1.000000000000000000e+00,3.266171066385892274e-01
6.843111111111111811e+00,1.000000000000000000e+00,2.796354354280757293e-01
6.920000000000000817e+00,1.000000000000000000e+00,2.352751359851878721e-01
6.996888888888889824e+00,1.000000000000000000e+00,1.939537287252974529e-01
7.073777777777777942e+00,1.000000000000000000e+00,1.559516317422604548e-01
7.150666666666666949e+00,1.000000000000000000e+00,1.215976231913724753e-01
7.227555555555555955e+00,1.000000000000000000e+00,9.116153679923459652e-02
7.304444444444444962e+00,1.000000000000000000e+00,6.492967062600743522e-02
7.381333333333333968e+00,1.000000000000000000e+00,4.305642895210731735e-02
7.458222222222222975e+00,1.000000000000000000e+00,2.583556950746925332e-02
7.535111111111111981e+00,1.000000000000000000e+00,1.331405495456973974e-02
7.612000000000000099e+00,1.000000000000000000e+00,5.662888603972882594e-03
